record_id,file_path,record_path,record_kind,classification,source_type,data_class,production_status,verification_status,has_source_evidence,has_catalog_manager_disposition,production_access_allowed,reasons,blocking_issues
CF27_XBOXUNKNOWN_RTG_HEAD_029,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[228],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_029,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[229],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_EYESHAPE_001,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[23],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_HEAD_029,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[230],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_029,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[231],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_029,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[232],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_029,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[233],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_029,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[234],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_NOSE_001,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[235],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_001,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[236],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_001,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[237],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_002,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[238],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_002,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[239],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_002,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[24],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_002,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[240],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_003,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[241],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_003,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[242],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_003,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[243],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_004,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[244],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_004,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[245],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_004,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[246],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_005,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[247],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_005,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[248],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_005,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[249],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_002,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[25],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_006,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[250],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_006,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[251],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_006,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[252],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_007,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[253],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_007,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[254],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_NOSE_007,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[255],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_001,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[256],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_001,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[257],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_002,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[258],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_002,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[259],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_003,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[26],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_003,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[260],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_003,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[261],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_004,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[262],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_004,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[263],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_005,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[264],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_005,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[265],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_006,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[266],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_006,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[267],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_007,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[268],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_007,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[269],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_003,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[27],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_008,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[270],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_008,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[271],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[272],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[273],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[274],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[275],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_001,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[276],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_001,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[277],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_002,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[278],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_002,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[279],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_004,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[28],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_003,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[280],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_003,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[281],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_004,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[282],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_004,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[283],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_005,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[284],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_005,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[285],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_006,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[286],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_006,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[287],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_007,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[288],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_007,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[289],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_004,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[29],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_008,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[290],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_008,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[291],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_009,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[292],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_009,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[293],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
CF27_XBOXUNKNOWN_RTG_SKINTONE_010,data/research/cf27/exports/partial-research-catalog-current/evidence_manifest.json,$.payload.entries[294],menu_record,PLACEHOLDER,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,placeholderToken
